,FROM_ADDRESS,value_sum_DeFi,value_sum_Governance,value_sum_Infrastructure,value_sum_Other,value_sum_Rewards,value_sum_Utility,gas_used_sum_DeFi,gas_used_sum_Governance,gas_used_sum_Infrastructure,gas_used_sum_Other,gas_used_sum_Rewards,gas_used_sum_Utility,avg_gas_per_tx_DeFi,avg_gas_per_tx_Governance,avg_gas_per_tx_Infrastructure,avg_gas_per_tx_Other,avg_gas_per_tx_Rewards,avg_gas_per_tx_Utility,gas_efficiency_DeFi,gas_efficiency_Governance,gas_efficiency_Infrastructure,gas_efficiency_Other,gas_efficiency_Rewards,gas_efficiency_Utility,category_diversity,dominant_category_encoded
0,0x0000000000000068f116a894984e2db1123eb395,0.0,0.0,0.0,0.0,0.0,0.0,8225.0,0.0,1521191.0,176992.0,0.0,0.0,8225.0,0.0,63382.958333333336,4783.5675675675675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
1,0x0000000000001ff3684f28c67538d4d072c22734,0.0,0.0,0.98763870066,0.0,0.0,0.0,55788.0,0.0,3016542.0,0.0,0.0,0.0,3719.2,0.0,201102.8,0.0,0.0,0.0,0.0,0.0,3.8776300771730533e-07,0.0,0.0,0.0,2,0
2,0x000000000000ad05ccc4f10045630fb830b95127,0.0,0.0,0.0,0.0,0.0,0.0,17807.0,0.0,0.0,0.0,0.0,0.0,17807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
3,0x000000000000c9b3e2c3ec88b1b4c0cd853f4321,0.0,0.0,0.0,0.0,0.0,0.0,8812.0,0.0,0.0,15842.0,0.0,0.0,8812.0,0.0,0.0,7921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3
4,0x0000000000085d4780b73119b644ae5ecd22b376,0.0,0.0,0.0,0.0,0.0,0.0,18056.0,0.0,0.0,0.0,0.0,0.0,9028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
5,0x00000000002088951336d7972746a135f2956417,0.0,0.0,0.0,0.0,0.0,0.0,455537.0,0.0,0.0,0.0,0.0,0.0,455537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6,0x000000000022d473030f116ddee9f6b43ac78ba3,0.0,0.0,0.0,0.0,0.0,0.0,31780848.0,0.0,0.0,0.0,0.0,0.0,42544.642570281125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
7,0x00000000003b3cc22af3ae1eac0440bcee416b40,0.0,0.0,0.0,0.0,0.0,0.0,92426.0,0.0,0.0,0.0,0.0,0.0,23106.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
8,0x00000000006756ce25b95124e0fc879cc2b7f1da,0.0,0.0,0.0,0.0,0.0,0.0,24514.0,0.0,0.0,0.0,0.0,0.0,24514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
9,0x00000000009726632680fb29d3f7a9734e3010e2,0.0,0.0,0.0,0.5093681331600001,0.0,0.0,95091.0,0.0,0.0,1014606.0,0.0,0.0,7924.25,0.0,0.0,144943.7142857143,0.0,0.0,0.0,0.0,0.0,4.6523613028367906e-07,0.0,0.0,2,0
10,0x00000000009e50a7ddb7a7b0e2ee6604fd120e49,0.0,0.0,0.0,0.0,0.0,0.0,8005745.0,0.0,49997.0,417904.0,0.0,0.0,55595.45138888889,0.0,49997.0,41790.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0
11,0x0000000000a39bb272e79075ade125fd351887ac,3.12,0.0,0.0,0.0,0.0,0.0,606799.0,0.0,0.0,0.0,0.0,0.0,14447.595238095239,0.0,0.0,0.0,0.0,0.0,7.38304759525516e-06,0.0,0.0,0.0,0.0,0.0,1,0
12,0x0000000000c2d145a2526bd8c716263bfebe1a72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562792.0,0.0,0.0,0.0,0.0,0.0,140698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2
13,0x0000000000c39a0f674c12a5e63eb8031b550b6f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22128.0,0.0,0.0,0.0,0.0,0.0,22128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
14,0x0000000000cf80e7cf8fa4480907f692177f8e06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156573.0,0.0,0.0,0.0,0.0,0.0,78286.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
15,0x0000000000d501b0009df0da3b1d69af7d0bd9f8,0.0,0.0,0.0,0.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
16,0x00000000032962b51589768828ad878876299e14,0.0,0.0,0.0,0.0,0.0,0.0,229703.0,0.0,0.0,724117.0,0.0,0.0,114851.5,0.0,0.0,724117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
17,0x00000000063e0e1e06a0fe61e16be8bdec1bea31,0.0,0.0,0.0,0.0,0.0,0.0,74789.0,0.0,0.0,0.0,0.0,0.0,18697.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
18,0x000000000716fb4f17b2ab1a7e7fafe0ee71c362,0.0,0.0,0.0,0.0,0.0,0.0,46358.0,0.0,0.0,0.0,0.0,0.0,46358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
19,0x0000000009b1fd739aea4b4581034de77be8e722,0.0,0.0,0.0,0.0,0.0,0.0,190973.0,0.0,0.0,41950.0,0.0,0.0,63657.666666666664,0.0,0.0,41950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
20,0x0000000009f0c346068df4fcb8d4e2b08495772e,0.0,0.0,0.0,0.0,0.0,0.0,3068.0,0.0,0.0,0.0,0.0,0.0,1534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
21,0x000000000bb6a011db294ce3f3423f00eac4959e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81993.0,0.0,0.0,0.0,0.0,0.0,81993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
22,0x000000000c1500d6cf5a65167f131a53c82c1033,0.0,0.0,0.0,0.0,0.0,0.0,43425.0,0.0,0.0,0.0,0.0,0.0,21712.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
23,0x000000000c56e91f092023d942aee89b3cc089ff,0.0,0.0,0.0,0.0,0.0,0.0,600690.0,0.0,104372.0,0.0,0.0,251.0,54608.181818181816,0.0,104372.0,0.0,0.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0
24,0x000000000dfde7deaf24138722987c9a6991e2d4,0.0,0.0,0.0,0.0,0.0,0.0,262907.0,0.0,0.0,0.0,0.0,0.0,43817.833333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
25,0x000000004685666c7653cc148f566f0511901b37,0.0,0.0,0.0,0.0,0.0,0.0,146169.0,0.0,0.0,0.0,0.0,0.0,29233.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
26,0x0000000071727de22e5e9d8baf0edac6f37da032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71033.0,0.0,0.0,0.0,0.0,0.0,71033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
27,0x0000000075f4796935a087e5f676c8c9695e37c3,0.0,0.0,0.0,0.0,0.0,0.0,13225.0,0.0,0.0,0.0,0.0,0.0,13225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
28,0x000000009469356b0c6f1b9fabaaa6b45f764704,0.0,0.0,0.0,0.0,0.0,0.0,2661.0,0.0,0.0,0.0,0.0,0.0,2661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
29,0x000000009cf29fe2e0e134f911f4c3db5d2f69a3,0.0,0.0,0.0,0.0,0.0,0.0,17932.0,0.0,0.0,0.0,0.0,0.0,17932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
30,0x00000000a2116eaf5030b7cfda8181fdc434a5ed,0.0,0.0,0.0,0.0,0.0,0.0,947.0,0.0,0.0,0.0,0.0,0.0,947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
31,0x00000000a991c429ee2ec6df19d40fe0c80088b8,0.0,0.0,0.0,0.0,0.0,0.0,375568.0,0.0,0.0,0.0,0.0,0.0,16329.04347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
32,0x00000000dc4d50275f55e47f596dac6061c04e0a,0.0,0.0,0.0,0.0,0.0,0.0,47325.0,0.0,0.0,0.0,0.0,0.0,23662.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
33,0x00000000e4327a1b658c56b49cede3ded3309f48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4783.0,0.0,0.0,0.0,0.0,0.0,4783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
34,0x00000000e4d41397829c98fb2fd87cde5ca22239,0.0,0.0,0.0,0.0,0.0,0.0,117453.0,0.0,0.0,0.0,0.0,0.0,39151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
35,0x00000000ede6d8d217c60f93191c060747324bca,0.0,0.0,0.0,0.0,0.0,0.0,157242.0,0.0,0.0,269251.0,347329.0,0.0,15724.2,0.0,0.0,33656.375,347329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0
36,0x00000000efe302beaa2b3e6e1b18d08d69a9012a,0.0,0.0,0.0,0.0,0.0,0.0,1044.0,0.0,0.0,0.0,0.0,0.0,1044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
37,0x00000011f84b9aa48e5f8aa8b9897600006289be,0.0,0.0,0.0,0.0,0.0,0.0,613648.0,0.0,0.0,1637760.0,0.0,0.0,20454.933333333334,0.0,0.0,43098.94736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3
38,0x00000023c10000eecb940000b914cdfd76cc83d1,0.0,0.0,0.0,0.0,0.0,0.0,405175.0,0.0,0.0,0.0,0.0,0.0,28941.071428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
39,0x00000047bb99ea4d791bb749d970de71ee0b1a34,5.8470860622,0.0,0.0,0.998,0.0,0.0,3262489.0,0.0,0.0,39931.0,0.0,0.0,13049.956,0.0,0.0,1331.0333333333333,0.0,0.0,3.4024358814077094e-06,0.0,0.0,3.2228896208741953e-06,0.0,0.0,2,0
40,0x000000629fbcf27a347d1aeba658435230d74a5f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8523894.0,0.0,0.0,0.0,0.0,0.0,170477.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
41,0x000000633b68f5d8d3a86593ebb815b4663bcbe0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5691477.0,0.0,0.0,0.0,0.0,0.0,118572.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
42,0x000000d40b595b94918a28b27d1e2c66f43a51d3,0.0,0.0,0.0,0.0,0.0,0.0,1274120.0,0.0,0.0,0.0,0.0,0.0,20550.322580645163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
43,0x000000fee13a103a10d593b9ae06b3e05f2e7e1c,0.0,0.0,0.0,0.0,0.0,0.0,25450.0,0.0,640269.0,0.0,0.0,0.0,25450.0,0.0,213423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2
44,0x0000030ec64df25301d8414ee5a29588c4b0de10,0.0,0.0,0.0,0.0,0.0,0.0,21677.0,0.0,0.0,0.0,0.0,0.0,7225.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
45,0x000003a80bcbb222ac0a2005c15ea4c1db0aade5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,252.0,0.0,0.0,0.0,0.0,275.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2
46,0x0000206329b97db379d5e1bf586bbdb969c63274,0.0,0.0,0.0,0.0,0.0,0.0,2771.0,0.0,0.0,0.0,0.0,0.0,2771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
47,0x000020ca385900f0e88f3b00750000007c000f30,0.0,0.0,0.0,0.0,0.0,0.0,25283.0,0.0,0.0,0.0,0.0,0.0,12641.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
48,0x000037bb05b2cef17c6469f4bcdb198826ce0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11046.0,0.0,0.0,0.0,0.0,0.0,5523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
49,0x000056f7000000ece9003ca63978907a00ffd100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20613.0,0.0,0.0,0.0,0.0,0.0,2944.714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
50,0x00005ea00ac477b1030ce78506496e8c2de24bf5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83380.0,0.0,0.0,0.0,0.0,0.0,13896.666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
51,0x0000746d6386d492b3b5557d5553bb7b89c7e521,0.0,0.0,0.0,0.0,0.0,0.0,47128.0,0.0,0.0,0.0,0.0,0.0,47128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
52,0x0000a21f3291d16fd5f28d33c83c20683f340000,0.0,0.0,0.0,0.0,0.0,0.0,9159.0,0.0,0.0,0.0,0.0,0.0,9159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
53,0x0000e0ca771e21bd00057f54a68c30d400000000,0.0,0.0,0.0,0.0,0.0,0.0,361797.0,0.0,0.0,0.0,0.0,0.0,45224.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
54,0x000461a73d3985eef4923655782aa5d0de75c111,0.0,0.0,0.0,0.0,0.0,0.0,30313.0,0.0,0.0,0.0,0.0,0.0,30313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
55,0x0004cd8474e882278e32e584699090be496f410e,0.0,0.0,0.0,0.0,0.0,0.0,10654.0,0.0,0.0,0.0,0.0,0.0,10654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
56,0x00051d55999c7cd91b17af7276cbecd647dbc000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254936.0,0.0,0.0,0.0,0.0,0.0,254936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
57,0x00077705952c90b728c6d7dc450beb4429331111,0.0,0.0,0.0,0.0,0.0,0.0,46605.0,0.0,0.0,0.0,0.0,0.0,46605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
58,0x000822d24784d2f319d2665341c03d5661e99ba0,0.0,0.0,0.0,0.0,0.0,0.0,46109.0,0.0,0.0,0.0,0.0,0.0,46109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
59,0x000a607b0c5ea26b3f24e8c78738c56c61235111,0.0,0.0,0.0,0.0,0.0,0.0,46605.0,0.0,0.0,0.0,0.0,0.0,46605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
60,0x000ba527862e5b82cff0f7c66b646af023274aa1,0.0,0.0,0.0,0.0,0.0,0.0,19877.0,0.0,0.0,0.0,0.0,0.0,4969.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
61,0x000c3f443ba52de0f0a74b3e2f67027788c77756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3091.0,0.0,0.0,0.0,0.0,0.0,3091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
62,0x000dd0b1528a396c6ea2e09796a7b4a534e9e37b,0.0,0.0,0.0,0.0,0.0,0.0,1812.0,0.0,0.0,0.0,0.0,0.0,604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
63,0x000f4e8fe0790994f3f56afe66a67c96f3d852db,0.0,0.0,0.0,0.0,0.0,0.0,10252.0,0.0,0.0,0.0,0.0,0.0,10252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
64,0x0013ed555fea93342792c79a45e87c48309bd549,0.0,0.0,0.0,0.0,0.0,0.0,72915.0,0.0,0.0,0.0,0.0,0.0,24305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
65,0x0014608ded31df6a7346205d9ed20fc0fab96661,0.0,0.0,0.0,0.0,0.0,0.0,46109.0,0.0,0.0,0.0,0.0,0.0,46109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
66,0x0016b6bacd56a0d1dafda52d06b7efe65aa0816a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86873.0,0.0,0.0,0.0,0.0,0.0,86873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
67,0x00182fdb0b880ee24d428e3cc39383717677c37e,0.0,0.0,0.0,0.0,0.0,0.0,17898.0,0.0,0.0,407462.0,0.0,0.0,8949.0,0.0,0.0,67910.33333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3
68,0x0021053b73a20cb418d0458f543ac3e46d24137e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237055.0,0.0,0.0,0.0,0.0,0.0,118527.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
69,0x0022228a2cc5e7ef0274a7baa600d44da5ab5776,0.0,0.0,0.0,0.0,0.0,0.0,12968.0,0.0,0.0,0.0,0.0,0.0,12968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
70,0x0026f1b32e5dea16f67e4256e46a78edd2a2cbe0,0.0,0.0,0.06011006497,0.0,0.0,0.0,0.0,0.0,27351.0,0.0,0.0,0.0,0.0,0.0,27351.0,0.0,0.0,0.0,0.0,0.0,2.1977282355306134e-06,0.0,0.0,0.0,1,2
71,0x00287ab9aca50040cd09bb86c0a0c7a593328309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2669.0,0.0,0.0,0.0,0.0,0.0,2669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
72,0x0029ee381dd18a2be0843d3dc394cacd4845553a,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
73,0x00310465b7dfcf0f39363d5b2a70e70ab695b834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145396.0,0.0,0.0,0.0,0.0,0.0,145396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2
74,0x0031d9b46383d5e46bf8ec1a97364810f8dab05a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311424.0,0.0,0.0,0.0,0.0,0.0,311424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2
75,0x003531e258e99b773cca6476d41d4bae8807d787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5288.0,0.0,0.0,0.0,0.0,0.0,5288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
76,0x00366bdbc44cf0a7d684f014c4a3313d4ebbcc85,0.0,0.0,0.0,0.0,0.0,0.0,35097.0,0.0,0.0,0.0,0.0,0.0,35097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
77,0x004395edb43efca9885cedad51ec9faf93bd34ac,0.0,0.0,0.0,0.0,0.0,0.0,33015.0,0.0,0.0,826710.0,0.0,0.0,33015.0,0.0,0.0,75155.45454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3
78,0x00480cd3ed33de45555410ba71b2f932a14b1cf2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3142.0,0.0,0.0,0.0,0.0,0.0,3142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2
79,0x004e9c3ef86bc1ca1f0bb5c7662861ee93350568,0.0,0.0,0.0,0.0,0.0,0.0,58023.0,0.0,0.0,0.0,31993.0,0.0,8289.0,0.0,0.0,0.0,31993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
80,0x00591c196eb3ce01bd6d2b0f47fc29908d719b4a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525353.0,0.0,0.0,0.0,0.0,0.0,525353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
81,0x00596f300ece0bdafed9f000776f575fe29a3514,0.0,0.0,0.0,0.0,0.0,0.0,26305.0,0.0,0.0,0.0,0.0,0.0,26305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
82,0x005af098157f703e7de622b7128cd2ca11c5ba8d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88819.0,0.0,0.0,0.0,0.0,0.0,88819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4
83,0x005dc767d96e7ae1546d7d4fa0a3f1321e945329,0.0,0.0,0.0,0.0087073,0.0,0.0,0.0,0.0,0.0,75409.0,0.0,0.0,0.0,0.0,0.0,75409.0,0.0,0.0,0.0,0.0,0.0,1.154676497500283e-07,0.0,0.0,1,3
84,0x006124ae7976137266feebfb3f4d2be4c073139d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732155.0,0.0,0.0,0.0,0.0,0.0,13311.90909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
85,0x0063092e9b68168a1fcb16d44a4e5f6c0d6be249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185208.0,0.0,0.0,0.0,0.0,0.0,185208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2
86,0x006ab11e89e7246cb8c0f7bdaa8c2713374b1676,0.0,0.0,0.0,0.0,0.0,0.0,582.0,0.0,0.0,0.0,0.0,0.0,582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
87,0x006cc8209950a14ca380dfb674bb105dc15352e7,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,160440.0,0.0,0.0,0.0,0.0,0.0,160440.0,0.0,0.0,0.0,0.0,0.0,5.609573672400862e-07,0.0,0.0,0.0,1,2
88,0x00700052c0608f670705380a4900e0a8080010cc,0.0,0.0,0.0,0.0,0.0,0.0,2296.0,0.0,0.0,0.0,0.0,0.0,1148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
89,0x007043f636930a3dc8fa0f3cf6a8f274690bf7ac,0.0,0.0,3.934641376,0.0,0.0,0.0,0.0,0.0,168740.0,0.0,0.0,0.0,0.0,0.0,168740.0,0.0,0.0,0.0,0.0,0.0,2.33177751333411e-05,0.0,0.0,0.0,1,2
90,0x00753d870ceda60b38a9efeb47a724160bd8a749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6652.0,0.0,0.0,0.0,0.0,0.0,6652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2
91,0x007c9b62cd7f2f294496787853bb0ffa6be5fa91,0.0,0.0,0.0,0.0,0.0,0.0,132519.0,0.0,0.0,0.0,0.0,0.0,132519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
92,0x007f7735baf391e207e3aa380bb53c4bd9a5fed6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2260.0,0.0,0.0,0.0,0.0,0.0,2260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
93,0x0084c2e1b1823564e597ff4848a88d61ac63d703,0.0,0.0,0.0,0.0,0.0,0.0,28068.0,0.0,0.0,0.0,0.0,0.0,28068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
94,0x00872e5ec665b73e7e472043ad3a535825bcfaa9,0.0,0.0,0.0,0.0,0.0,0.0,47151.0,0.0,0.0,0.0,0.0,0.0,47151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
95,0x008d9d457ad0a75c83d9a5e2b8e4ce89232b5083,0.0,0.0,0.0,0.0,0.0,0.0,1031.0,0.0,0.0,0.0,0.0,0.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
96,0x008ebccae39d001200c3003c3225ce0a00690066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211310.0,0.0,0.0,0.0,0.0,0.0,211310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
97,0x008f105e050d17788d83e02567166cac9bd42a29,0.0,0.0,0.0,0.0,0.0,0.0,41321.0,0.0,0.0,0.0,0.0,0.0,41321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
98,0x00907f9921424583e7ffbfedf84f92b7b2be4977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14711.0,0.0,0.0,0.0,0.0,0.0,14711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
99,0x00916eb312b2982eb86a7714be64546baebc1a5c,0.0,0.0,0.0,0.0,0.0,0.0,12862.0,0.0,0.0,0.0,0.0,0.0,12862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
100,0x009521f6c3619beb129490c44a077a270f3ef6e9,0.2,0.0,0.0,0.0,0.0,0.0,159536.0,0.0,0.0,0.0,0.0,0.0,159536.0,0.0,0.0,0.0,0.0,0.0,1.2536355430749095e-06,0.0,0.0,0.0,0.0,0.0,1,0
101,0x009ff94a057c75f661e3e28f89b9b9d84e57fc67,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,139538.0,0.0,0.0,0.0,0.0,0.0,139538.0,0.0,0.0,0.0,0.0,0.0,5.733205291748444e-06,0.0,0.0,0.0,1,2
