,MONTH,FROM_ADDRESS,TOP_PROFILE,WALLET_GAS_USED,CATEGORY_GAS_MEAN
1772,2024-12,0x13f4ea83d0bd40e75c8222255bc855a974568dd4,Dex Trader,340300.0,972674.6920654912
1773,2024-09,0x1408743cdc399b0d00e132f841ad1a6e11bba3a0,Dex Trader,1658686.0,1000618.3312616532
1774,2024-10,0x1408743cdc399b0d00e132f841ad1a6e11bba3a0,Dex Trader,1474.0,987277.7902140673
1775,2024-07,0x14100f81e33c33ecc7cdac70181fb45b6e78569f,Dex Trader,248854.0,1015531.5816910362
1776,2024-08,0x14100f81e33c33ecc7cdac70181fb45b6e78569f,Dex Trader,62301.0,1154777.3007270324
1777,2024-10,0x14100f81e33c33ecc7cdac70181fb45b6e78569f,Dex Trader,68647.0,987277.7902140673
1778,2024-11,0x14100f81e33c33ecc7cdac70181fb45b6e78569f,Dex Trader,43743.0,983223.5868772783
1779,2024-12,0x14100f81e33c33ecc7cdac70181fb45b6e78569f,Dex Trader,367503.0,972674.6920654912
1780,2024-12,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,Dex Trader,311042.0,972674.6920654912
1781,2024-09,0x143cdd69557c4b2512ea67737329f72dbfc032b6,Dex Trader,172552.0,1000618.3312616532
1782,2024-10,0x143cdd69557c4b2512ea67737329f72dbfc032b6,Dex Trader,534.0,987277.7902140673
1783,2024-02,0x143f4fbc7b9d4235b2d8a74e905598da7e951be0,Oracle User,568.0,349852.54285714286
1784,2024-03,0x143f4fbc7b9d4235b2d8a74e905598da7e951be0,Oracle User,24455.0,617925.7297297297
1785,2024-04,0x143f4fbc7b9d4235b2d8a74e905598da7e951be0,Oracle User,2695.0,448629.94444444444
1786,2024-05,0x143f4fbc7b9d4235b2d8a74e905598da7e951be0,Oracle User,76592.0,432552.9166666667
1787,2024-06,0x143f4fbc7b9d4235b2d8a74e905598da7e951be0,Oracle User,128299.0,323433.41025641025
1788,2024-07,0x143f4fbc7b9d4235b2d8a74e905598da7e951be0,Oracle User,113163.0,293386.97872340423
1789,2024-08,0x143f4fbc7b9d4235b2d8a74e905598da7e951be0,Oracle User,88155.0,588991.6046511628
1790,2024-09,0x143f4fbc7b9d4235b2d8a74e905598da7e951be0,Oracle User,47012.0,434907.84
1791,2024-10,0x143f4fbc7b9d4235b2d8a74e905598da7e951be0,Oracle User,24666.0,472157.78
1792,2024-11,0x143f4fbc7b9d4235b2d8a74e905598da7e951be0,Oracle User,39583.0,369204.0408163265
1793,2024-12,0x143f4fbc7b9d4235b2d8a74e905598da7e951be0,Oracle User,22281.0,526462.275862069
1794,2024-01,0x1440ec793ae50fa046b95bfeca5af475b6003f9e,Dex Trader,437272.0,2062296.0926605505
1795,2024-02,0x1440ec793ae50fa046b95bfeca5af475b6003f9e,Dex Trader,432045.0,2041684.0383244206
1796,2024-03,0x1440ec793ae50fa046b95bfeca5af475b6003f9e,Dex Trader,454360.0,1503431.386091127
1797,2024-04,0x1440ec793ae50fa046b95bfeca5af475b6003f9e,Dex Trader,684893.0,1299666.0298393266
1798,2024-05,0x1440ec793ae50fa046b95bfeca5af475b6003f9e,Dex Trader,356014.0,1270290.5371024734
1799,2024-06,0x1440ec793ae50fa046b95bfeca5af475b6003f9e,Dex Trader,609787.0,1217951.3801369863
1800,2024-07,0x1440ec793ae50fa046b95bfeca5af475b6003f9e,Dex Trader,545617.0,1015531.5816910362
1801,2024-08,0x1440ec793ae50fa046b95bfeca5af475b6003f9e,Dex Trader,698185.0,1154777.3007270324
1802,2024-09,0x1440ec793ae50fa046b95bfeca5af475b6003f9e,Dex Trader,235724.0,1000618.3312616532
1803,2024-10,0x1440ec793ae50fa046b95bfeca5af475b6003f9e,Dex Trader,373102.0,987277.7902140673
1804,2024-11,0x1440ec793ae50fa046b95bfeca5af475b6003f9e,Dex Trader,577500.0,983223.5868772783
1805,2024-12,0x1440ec793ae50fa046b95bfeca5af475b6003f9e,Dex Trader,188654.0,972674.6920654912
1806,2024-03,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,Dex Trader,28152.0,1503431.386091127
1807,2024-04,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,Dex Trader,115308.0,1299666.0298393266
1808,2024-05,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,Dex Trader,195619.0,1270290.5371024734
1809,2024-06,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,Dex Trader,143494.0,1217951.3801369863
1810,2024-07,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,Dex Trader,83633.0,1015531.5816910362
1811,2024-08,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,Dex Trader,164517.0,1154777.3007270324
1812,2024-09,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,Dex Trader,23459.0,1000618.3312616532
1813,2024-10,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,Dex Trader,64114.0,987277.7902140673
1814,2024-11,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,Dex Trader,117061.0,983223.5868772783
1815,2024-12,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,Dex Trader,50854.0,972674.6920654912
1816,2024-09,0x14510ad58c0130818a2d46af6ca2a03c3099c6f5,Dex Trader,647934.0,1000618.3312616532
1817,2024-05,0x1458770554b8918b970444d8b2c02a47f6df99a7,Dex Trader,251252.0,1270290.5371024734
1818,2024-06,0x1458770554b8918b970444d8b2c02a47f6df99a7,Dex Trader,156510.0,1217951.3801369863
1819,2024-07,0x1458770554b8918b970444d8b2c02a47f6df99a7,Dex Trader,145846.0,1015531.5816910362
1820,2024-08,0x1458770554b8918b970444d8b2c02a47f6df99a7,Dex Trader,232249.0,1154777.3007270324
1821,2024-09,0x1458770554b8918b970444d8b2c02a47f6df99a7,Dex Trader,270957.0,1000618.3312616532
1822,2024-10,0x1458770554b8918b970444d8b2c02a47f6df99a7,Dex Trader,70857.0,987277.7902140673
1823,2024-11,0x1458770554b8918b970444d8b2c02a47f6df99a7,Dex Trader,45331.0,983223.5868772783
1824,2024-12,0x1458770554b8918b970444d8b2c02a47f6df99a7,Dex Trader,97813.0,972674.6920654912
1825,2024-05,0x145f0c28a85e351b6de89fe06a0c062528da5d13,Dex Trader,770224.0,1270290.5371024734
1826,2024-01,0x147b12c06d9e8e3837280f783fd8070848d4412e,Dex Trader,241111.0,2062296.0926605505
1827,2024-02,0x147b12c06d9e8e3837280f783fd8070848d4412e,Dex Trader,222076.0,2041684.0383244206
1828,2024-03,0x147b12c06d9e8e3837280f783fd8070848d4412e,Dex Trader,655720.0,1503431.386091127
1829,2024-04,0x147b12c06d9e8e3837280f783fd8070848d4412e,Dex Trader,633286.0,1299666.0298393266
1830,2024-05,0x147b12c06d9e8e3837280f783fd8070848d4412e,Dex Trader,525516.0,1270290.5371024734
1831,2024-06,0x147b12c06d9e8e3837280f783fd8070848d4412e,Dex Trader,525924.0,1217951.3801369863
1832,2024-07,0x147b12c06d9e8e3837280f783fd8070848d4412e,Dex Trader,315180.0,1015531.5816910362
1833,2024-08,0x147b12c06d9e8e3837280f783fd8070848d4412e,Dex Trader,105180.0,1154777.3007270324
1834,2024-09,0x147b12c06d9e8e3837280f783fd8070848d4412e,Dex Trader,209940.0,1000618.3312616532
1835,2024-10,0x147b12c06d9e8e3837280f783fd8070848d4412e,Dex Trader,536661.0,987277.7902140673
1836,2024-11,0x147b12c06d9e8e3837280f783fd8070848d4412e,Dex Trader,1262362.0,983223.5868772783
1837,2024-12,0x147b12c06d9e8e3837280f783fd8070848d4412e,Dex Trader,2164488.0,972674.6920654912
1838,2024-01,0x147bead0b921b2a33f34558c5764ec251f36ba6f,Dex Trader,650309.0,2062296.0926605505
1839,2024-03,0x147bead0b921b2a33f34558c5764ec251f36ba6f,Dex Trader,104859.0,1503431.386091127
1840,2024-06,0x147bead0b921b2a33f34558c5764ec251f36ba6f,Dex Trader,534.0,1217951.3801369863
1841,2024-04,0x148613e2fa1f66a547883e7b9107d56c451b1dd1,Dex Trader,235816.0,1299666.0298393266
1842,2024-07,0x148fd16051d09239c90d5b564a483b8a28945c04,Dex Trader,212142.0,1015531.5816910362
1843,2024-03,0x1495bc9e44af1f8bcb62278d2bec4540cf0c05ea,Dex Trader,884864.0,1503431.386091127
1844,2024-04,0x1495bc9e44af1f8bcb62278d2bec4540cf0c05ea,Dex Trader,420158.0,1299666.0298393266
1845,2024-05,0x1495bc9e44af1f8bcb62278d2bec4540cf0c05ea,Dex Trader,435290.0,1270290.5371024734
1846,2024-06,0x1495bc9e44af1f8bcb62278d2bec4540cf0c05ea,Dex Trader,141094.0,1217951.3801369863
1847,2024-07,0x1495bc9e44af1f8bcb62278d2bec4540cf0c05ea,Dex Trader,279091.0,1015531.5816910362
1848,2024-08,0x1495bc9e44af1f8bcb62278d2bec4540cf0c05ea,Dex Trader,167955.0,1154777.3007270324
1849,2024-09,0x1495bc9e44af1f8bcb62278d2bec4540cf0c05ea,Dex Trader,409211.0,1000618.3312616532
1850,2024-10,0x1495bc9e44af1f8bcb62278d2bec4540cf0c05ea,Dex Trader,395629.0,987277.7902140673
1851,2024-11,0x1495bc9e44af1f8bcb62278d2bec4540cf0c05ea,Dex Trader,505408.0,983223.5868772783
1852,2024-12,0x1495bc9e44af1f8bcb62278d2bec4540cf0c05ea,Dex Trader,264479.0,972674.6920654912
1853,2024-03,0x14d725edb1299ff560d96f42462f0234b65b00af,Dex Trader,56062.0,1503431.386091127
1854,2024-05,0x14d725edb1299ff560d96f42462f0234b65b00af,Dex Trader,10115.0,1270290.5371024734
1855,2024-06,0x14d725edb1299ff560d96f42462f0234b65b00af,Dex Trader,1001.0,1217951.3801369863
1856,2024-08,0x14d725edb1299ff560d96f42462f0234b65b00af,Dex Trader,1001.0,1154777.3007270324
1857,2024-10,0x14d725edb1299ff560d96f42462f0234b65b00af,Dex Trader,168132.0,987277.7902140673
1858,2024-11,0x14d725edb1299ff560d96f42462f0234b65b00af,Dex Trader,5003.0,983223.5868772783
1859,2024-12,0x14d725edb1299ff560d96f42462f0234b65b00af,Dex Trader,63855.0,972674.6920654912
1860,2024-04,0x14dce29a70775f86dfd985af4ee2fde16c486839,Dex Trader,133680.0,1299666.0298393266
1861,2024-08,0x14f144066807b7c0f1682f9d82bf24ea371f0cce,Dex Trader,467263.0,1154777.3007270324
1862,2024-02,0x14f2b6ca0324cd2b013ad02a7d85541d215e2906,Dex Trader,624371.0,2041684.0383244206
1863,2024-03,0x14f2b6ca0324cd2b013ad02a7d85541d215e2906,Dex Trader,619229.0,1503431.386091127
1864,2024-04,0x14f2b6ca0324cd2b013ad02a7d85541d215e2906,Dex Trader,966080.0,1299666.0298393266
1865,2024-05,0x14f2b6ca0324cd2b013ad02a7d85541d215e2906,Dex Trader,571608.0,1270290.5371024734
1866,2024-06,0x14f2b6ca0324cd2b013ad02a7d85541d215e2906,Dex Trader,25570.0,1217951.3801369863
1867,2024-08,0x14f2b6ca0324cd2b013ad02a7d85541d215e2906,Dex Trader,4520.0,1154777.3007270324
1868,2024-09,0x14f2b6ca0324cd2b013ad02a7d85541d215e2906,Dex Trader,109745.0,1000618.3312616532
1869,2024-10,0x14f2b6ca0324cd2b013ad02a7d85541d215e2906,Dex Trader,28215.0,987277.7902140673
1870,2024-01,0x150f94b44927f078737562f0fcf3c95c01cc2376,Defi Farmer,946145.0,1170135.3636363635
1871,2024-02,0x150f94b44927f078737562f0fcf3c95c01cc2376,Defi Farmer,1975052.0,1033771.4545454546
1872,2024-03,0x150f94b44927f078737562f0fcf3c95c01cc2376,Defi Farmer,2462025.0,1140776.3636363635
1873,2024-04,0x150f94b44927f078737562f0fcf3c95c01cc2376,Defi Farmer,7782582.0,1123630.7857142857
1874,2024-05,0x150f94b44927f078737562f0fcf3c95c01cc2376,Defi Farmer,1852410.0,1161605.3846153845
1875,2024-08,0x15153da0e9e13cfc167b3d417d3721bf545479bb,Dex Trader,16684.0,1154777.3007270324
1876,2024-09,0x15153da0e9e13cfc167b3d417d3721bf545479bb,Dex Trader,1046788.0,1000618.3312616532
1877,2024-10,0x15153da0e9e13cfc167b3d417d3721bf545479bb,Dex Trader,686176.0,987277.7902140673
1878,2024-11,0x15153da0e9e13cfc167b3d417d3721bf545479bb,Dex Trader,435670.0,983223.5868772783
1879,2024-12,0x15153da0e9e13cfc167b3d417d3721bf545479bb,Dex Trader,918.0,972674.6920654912
1880,2024-01,0x1522900b6dafac587d499a862861c0869be6e428,Dex Trader,677210.0,2062296.0926605505
1881,2024-02,0x1522900b6dafac587d499a862861c0869be6e428,Dex Trader,1079848.0,2041684.0383244206
1882,2024-03,0x1522900b6dafac587d499a862861c0869be6e428,Dex Trader,503881.0,1503431.386091127
1883,2024-04,0x1522900b6dafac587d499a862861c0869be6e428,Dex Trader,568783.0,1299666.0298393266
1884,2024-05,0x1522900b6dafac587d499a862861c0869be6e428,Dex Trader,520170.0,1270290.5371024734
1885,2024-06,0x1522900b6dafac587d499a862861c0869be6e428,Dex Trader,521422.0,1217951.3801369863
1886,2024-07,0x1522900b6dafac587d499a862861c0869be6e428,Dex Trader,733019.0,1015531.5816910362
1887,2024-08,0x1522900b6dafac587d499a862861c0869be6e428,Dex Trader,456462.0,1154777.3007270324
1888,2024-09,0x1522900b6dafac587d499a862861c0869be6e428,Dex Trader,532015.0,1000618.3312616532
1889,2024-10,0x1522900b6dafac587d499a862861c0869be6e428,Dex Trader,1075365.0,987277.7902140673
1890,2024-11,0x1522900b6dafac587d499a862861c0869be6e428,Dex Trader,817985.0,983223.5868772783
1891,2024-12,0x1522900b6dafac587d499a862861c0869be6e428,Dex Trader,662163.0,972674.6920654912
1892,2024-07,0x15567c4ffd9109795dff1d9a5233d10aef0738d2,Dex Trader,149025.0,1015531.5816910362
1893,2024-08,0x15567c4ffd9109795dff1d9a5233d10aef0738d2,Dex Trader,5976203.0,1154777.3007270324
1894,2024-06,0x1561c4c6131a4aebe15dd1b58a97945b1be95058,Dex Trader,1615667.0,1217951.3801369863
1895,2024-08,0x15700b564ca08d9439c58ca5053166e8317aa138,Dex Trader,296677.0,1154777.3007270324
1896,2024-09,0x15700b564ca08d9439c58ca5053166e8317aa138,Dex Trader,80508.0,1000618.3312616532
1897,2024-10,0x15700b564ca08d9439c58ca5053166e8317aa138,Dex Trader,13040.0,987277.7902140673
1898,2024-11,0x15700b564ca08d9439c58ca5053166e8317aa138,Dex Trader,130551.0,983223.5868772783
1899,2024-12,0x15700b564ca08d9439c58ca5053166e8317aa138,Dex Trader,1093122.0,972674.6920654912
1900,2024-08,0x157e7a4eeb268566f1146f4bfbc0c4d0cb3eea14,Dex Trader,1709418.0,1154777.3007270324
1901,2024-11,0x15a1902069499fa225ca9bb3b5fdedf7d331e939,Dex Trader,162564.0,983223.5868772783
1902,2024-10,0x15abc0a88b462ed37c89fbcd2bc0d6bd8a94f22d,Dex Trader,1501318.0,987277.7902140673
1903,2024-11,0x15abc0a88b462ed37c89fbcd2bc0d6bd8a94f22d,Dex Trader,114606.0,983223.5868772783
1904,2024-12,0x15abc0a88b462ed37c89fbcd2bc0d6bd8a94f22d,Dex Trader,534.0,972674.6920654912
1905,2024-07,0x15ae08b70148a7f3299ce9832a2a1b2d086757d1,Dex Trader,266466.0,1015531.5816910362
1906,2024-04,0x15c905dec8da0a90fa05f8121e8f8285d30ef1f4,Nft Collector,178559.0,603952.8205128205
1907,2024-11,0x15c905dec8da0a90fa05f8121e8f8285d30ef1f4,Nft Collector,25217347.0,1400383.8846153845
1908,2024-01,0x15cfbf58b02f62e3083d063ebe394fac5bdd674c,Dex Trader,15173.0,2062296.0926605505
1909,2024-02,0x15cfbf58b02f62e3083d063ebe394fac5bdd674c,Dex Trader,37509.0,2041684.0383244206
1910,2024-03,0x15cfbf58b02f62e3083d063ebe394fac5bdd674c,Dex Trader,5057.0,1503431.386091127
1911,2024-02,0x15d0ea368bfb0e390ea3d942e5f6e2ad702fe0fd,Dex Trader,413487.0,2041684.0383244206
1912,2024-09,0x15dc6e110423d97339105e6c377ce08191527e95,Dex Trader,278181.0,1000618.3312616532
1913,2024-10,0x15dc6e110423d97339105e6c377ce08191527e95,Dex Trader,387995.0,987277.7902140673
1914,2024-08,0x15df11ca7327bbd4c7205c4bc5e0be56180e054b,Dex Trader,3423720.0,1154777.3007270324
1915,2024-06,0x16198752118c5fb879d567a3341c06e76e5d38ec,Dex Trader,278416.0,1217951.3801369863
1916,2024-01,0x16588709ca8f7b84829b43cc1c5cb7e84a321b16,Dex Trader,93220.0,2062296.0926605505
1917,2024-02,0x16588709ca8f7b84829b43cc1c5cb7e84a321b16,Dex Trader,33323.0,2041684.0383244206
1918,2024-03,0x16588709ca8f7b84829b43cc1c5cb7e84a321b16,Dex Trader,254072.0,1503431.386091127
1919,2024-04,0x16588709ca8f7b84829b43cc1c5cb7e84a321b16,Dex Trader,198709.0,1299666.0298393266
1920,2024-05,0x16588709ca8f7b84829b43cc1c5cb7e84a321b16,Dex Trader,169986.0,1270290.5371024734
1921,2024-06,0x16588709ca8f7b84829b43cc1c5cb7e84a321b16,Dex Trader,77638.0,1217951.3801369863
1922,2024-07,0x16588709ca8f7b84829b43cc1c5cb7e84a321b16,Dex Trader,113218.0,1015531.5816910362
1923,2024-08,0x16588709ca8f7b84829b43cc1c5cb7e84a321b16,Dex Trader,48175.0,1154777.3007270324
1924,2024-09,0x16588709ca8f7b84829b43cc1c5cb7e84a321b16,Dex Trader,295509.0,1000618.3312616532
1925,2024-10,0x16588709ca8f7b84829b43cc1c5cb7e84a321b16,Dex Trader,215345.0,987277.7902140673
1926,2024-11,0x16588709ca8f7b84829b43cc1c5cb7e84a321b16,Dex Trader,210860.0,983223.5868772783
1927,2024-12,0x16588709ca8f7b84829b43cc1c5cb7e84a321b16,Dex Trader,78403.0,972674.6920654912
1928,2024-03,0x167478921b907422f8e88b43c4af2b8bea278d3a,Dex Trader,65281.0,1503431.386091127
1929,2024-04,0x167478921b907422f8e88b43c4af2b8bea278d3a,Dex Trader,42452.0,1299666.0298393266
1930,2024-05,0x167478921b907422f8e88b43c4af2b8bea278d3a,Dex Trader,14226.0,1270290.5371024734
1931,2024-06,0x167478921b907422f8e88b43c4af2b8bea278d3a,Dex Trader,45323.0,1217951.3801369863
1932,2024-07,0x167478921b907422f8e88b43c4af2b8bea278d3a,Dex Trader,128510.0,1015531.5816910362
1933,2024-08,0x167478921b907422f8e88b43c4af2b8bea278d3a,Dex Trader,11612.0,1154777.3007270324
1934,2024-09,0x167478921b907422f8e88b43c4af2b8bea278d3a,Dex Trader,9352.0,1000618.3312616532
1935,2024-10,0x167478921b907422f8e88b43c4af2b8bea278d3a,Dex Trader,19367.0,987277.7902140673
1936,2024-11,0x167478921b907422f8e88b43c4af2b8bea278d3a,Dex Trader,11352.0,983223.5868772783
1937,2024-12,0x167478921b907422f8e88b43c4af2b8bea278d3a,Dex Trader,159687.0,972674.6920654912
1938,2024-03,0x1686f2a47709eb4cd6d0f1bf48468aac7d68da75,Dex Trader,185304.0,1503431.386091127
1939,2024-04,0x1686f2a47709eb4cd6d0f1bf48468aac7d68da75,Dex Trader,87046.0,1299666.0298393266
1940,2024-05,0x1686f2a47709eb4cd6d0f1bf48468aac7d68da75,Dex Trader,325842.0,1270290.5371024734
1941,2024-07,0x1686f2a47709eb4cd6d0f1bf48468aac7d68da75,Dex Trader,640.0,1015531.5816910362
1942,2024-08,0x1686f2a47709eb4cd6d0f1bf48468aac7d68da75,Dex Trader,1174.0,1154777.3007270324
1943,2024-09,0x1686f2a47709eb4cd6d0f1bf48468aac7d68da75,Dex Trader,534.0,1000618.3312616532
1944,2024-10,0x1686f2a47709eb4cd6d0f1bf48468aac7d68da75,Dex Trader,31030.0,987277.7902140673
1945,2024-11,0x1686f2a47709eb4cd6d0f1bf48468aac7d68da75,Dex Trader,235490.0,983223.5868772783
1946,2024-12,0x1686f2a47709eb4cd6d0f1bf48468aac7d68da75,Dex Trader,1174.0,972674.6920654912
1947,2024-03,0x169e50cccd51d2cef3971d55709474378296d500,Dex Trader,1476049.0,1503431.386091127
1948,2024-04,0x169e50cccd51d2cef3971d55709474378296d500,Dex Trader,14013.0,1299666.0298393266
1949,2024-05,0x16ac64ddfacca437be7fe0da0c45bcd97227588a,Dex Trader,159901.0,1270290.5371024734
1950,2024-06,0x16ac64ddfacca437be7fe0da0c45bcd97227588a,Dex Trader,457964.0,1217951.3801369863
1951,2024-07,0x16ac64ddfacca437be7fe0da0c45bcd97227588a,Dex Trader,2302.0,1015531.5816910362
1952,2024-08,0x16ac64ddfacca437be7fe0da0c45bcd97227588a,Dex Trader,617.0,1154777.3007270324
1953,2024-09,0x16ac64ddfacca437be7fe0da0c45bcd97227588a,Dex Trader,1361864.0,1000618.3312616532
1954,2024-10,0x16ac64ddfacca437be7fe0da0c45bcd97227588a,Dex Trader,126345.0,987277.7902140673
1955,2024-11,0x16ac64ddfacca437be7fe0da0c45bcd97227588a,Dex Trader,201148.0,983223.5868772783
1956,2024-12,0x16ac64ddfacca437be7fe0da0c45bcd97227588a,Dex Trader,158401.0,972674.6920654912
1957,2024-03,0x16b68e1c5d3b9b3028978d96e106d3a5c3b42093,Dex Trader,160215.0,1503431.386091127
1958,2024-04,0x16b68e1c5d3b9b3028978d96e106d3a5c3b42093,Dex Trader,93972.0,1299666.0298393266
1959,2024-05,0x16b68e1c5d3b9b3028978d96e106d3a5c3b42093,Dex Trader,111072.0,1270290.5371024734
1960,2024-06,0x16b68e1c5d3b9b3028978d96e106d3a5c3b42093,Dex Trader,570303.0,1217951.3801369863
1961,2024-07,0x16c6521dff6bab339122a0fe25a9116693265353,Dex Trader,1220152.0,1015531.5816910362
1962,2024-08,0x16c6521dff6bab339122a0fe25a9116693265353,Dex Trader,2642040.0,1154777.3007270324
1963,2024-09,0x16c6521dff6bab339122a0fe25a9116693265353,Dex Trader,1020262.0,1000618.3312616532
1964,2024-10,0x16c6521dff6bab339122a0fe25a9116693265353,Dex Trader,546560.0,987277.7902140673
1965,2024-11,0x16c6521dff6bab339122a0fe25a9116693265353,Dex Trader,1570193.0,983223.5868772783
1966,2024-12,0x16c6521dff6bab339122a0fe25a9116693265353,Dex Trader,4835177.0,972674.6920654912
1967,2024-01,0x16d5783a96ab20c9157d7933ac236646b29589a4,Dex Trader,15107573.0,2062296.0926605505
1968,2024-02,0x16d5783a96ab20c9157d7933ac236646b29589a4,Dex Trader,17796676.0,2041684.0383244206
1969,2024-01,0x16d5a408e807db8ef7c578279beeee6b228f1c1c,Dex Trader,49503.0,2062296.0926605505
1970,2024-02,0x16d5a408e807db8ef7c578279beeee6b228f1c1c,Dex Trader,320257.0,2041684.0383244206
1971,2024-03,0x16d5a408e807db8ef7c578279beeee6b228f1c1c,Dex Trader,20570.0,1503431.386091127
1972,2024-06,0x16d5a408e807db8ef7c578279beeee6b228f1c1c,Dex Trader,2473.0,1217951.3801369863
1973,2024-07,0x16d5a408e807db8ef7c578279beeee6b228f1c1c,Dex Trader,486.0,1015531.5816910362
1974,2024-08,0x16d5a408e807db8ef7c578279beeee6b228f1c1c,Dex Trader,94824.0,1154777.3007270324
1975,2024-09,0x16d5a408e807db8ef7c578279beeee6b228f1c1c,Dex Trader,154706.0,1000618.3312616532
1976,2024-10,0x16d5a408e807db8ef7c578279beeee6b228f1c1c,Dex Trader,42813.0,987277.7902140673
1977,2024-11,0x16d5a408e807db8ef7c578279beeee6b228f1c1c,Dex Trader,44922.0,983223.5868772783
1978,2024-01,0x1715a3e4a142d8b698131108995174f37aeba10d,Dex Trader,8410847.0,2062296.0926605505
1979,2024-02,0x1715a3e4a142d8b698131108995174f37aeba10d,Dex Trader,3677532.0,2041684.0383244206
1980,2024-03,0x1715a3e4a142d8b698131108995174f37aeba10d,Dex Trader,2887940.0,1503431.386091127
1981,2024-04,0x1715a3e4a142d8b698131108995174f37aeba10d,Dex Trader,3404240.0,1299666.0298393266
1982,2024-05,0x1715a3e4a142d8b698131108995174f37aeba10d,Dex Trader,2691360.0,1270290.5371024734
1983,2024-06,0x1715a3e4a142d8b698131108995174f37aeba10d,Dex Trader,1183246.0,1217951.3801369863
1984,2024-07,0x1715a3e4a142d8b698131108995174f37aeba10d,Dex Trader,1002531.0,1015531.5816910362
1985,2024-08,0x1715a3e4a142d8b698131108995174f37aeba10d,Dex Trader,1488581.0,1154777.3007270324
1986,2024-09,0x1715a3e4a142d8b698131108995174f37aeba10d,Dex Trader,1890057.0,1000618.3312616532
1987,2024-10,0x1715a3e4a142d8b698131108995174f37aeba10d,Dex Trader,1897801.0,987277.7902140673
1988,2024-11,0x1715a3e4a142d8b698131108995174f37aeba10d,Dex Trader,2614016.0,983223.5868772783
1989,2024-12,0x1715a3e4a142d8b698131108995174f37aeba10d,Dex Trader,1291620.0,972674.6920654912
1990,2024-07,0x171795b48c9b5b4df5ce09a744d7c2f2f6f4e91d,Protocol Dev,36705.0,857976.4117647059
1991,2024-08,0x171795b48c9b5b4df5ce09a744d7c2f2f6f4e91d,Protocol Dev,55049.0,1268673.0
1992,2024-09,0x171795b48c9b5b4df5ce09a744d7c2f2f6f4e91d,Protocol Dev,2207.0,586298.2424242424
1993,2024-10,0x171795b48c9b5b4df5ce09a744d7c2f2f6f4e91d,Protocol Dev,15380.0,411274.4210526316
1994,2024-12,0x171795b48c9b5b4df5ce09a744d7c2f2f6f4e91d,Protocol Dev,2616.0,744773.641025641
1995,2024-03,0x1729981345aa5cacdc19ea9eeffea90cf1c6e28b,Dex Trader,208944.0,1503431.386091127
1996,2024-04,0x1729981345aa5cacdc19ea9eeffea90cf1c6e28b,Dex Trader,93491.0,1299666.0298393266
1997,2024-05,0x1729981345aa5cacdc19ea9eeffea90cf1c6e28b,Dex Trader,20458.0,1270290.5371024734
1998,2024-06,0x1729981345aa5cacdc19ea9eeffea90cf1c6e28b,Dex Trader,38594.0,1217951.3801369863
1999,2024-08,0x173272739bd7aa6e4e214714048a9fe699453059,Dex Trader,1830337.0,1154777.3007270324
2000,2024-09,0x173272739bd7aa6e4e214714048a9fe699453059,Dex Trader,729948.0,1000618.3312616532
2001,2024-10,0x173272739bd7aa6e4e214714048a9fe699453059,Dex Trader,1469085.0,987277.7902140673
2002,2024-11,0x173272739bd7aa6e4e214714048a9fe699453059,Dex Trader,833952.0,983223.5868772783
2003,2024-12,0x173272739bd7aa6e4e214714048a9fe699453059,Dex Trader,2751761.0,972674.6920654912
2004,2024-12,0x173a77805b59613a52d921234878aad9ac8fafe1,Dex Trader,547678.0,972674.6920654912
2005,2024-08,0x17435cc940e03aa52c349738c72c7aa44ffa6525,Dex Trader,1035603.0,1154777.3007270324
2006,2024-09,0x17435cc940e03aa52c349738c72c7aa44ffa6525,Dex Trader,462470.0,1000618.3312616532
2007,2024-10,0x17435cc940e03aa52c349738c72c7aa44ffa6525,Dex Trader,272238.0,987277.7902140673
2008,2024-11,0x17435cc940e03aa52c349738c72c7aa44ffa6525,Dex Trader,195723.0,983223.5868772783
2009,2024-12,0x17435cc940e03aa52c349738c72c7aa44ffa6525,Dex Trader,463477.0,972674.6920654912
2010,2024-09,0x176a9e42315d35508b4b69c8cc1c5fb358c44564,Dex Trader,10312293.0,1000618.3312616532
2011,2024-12,0x176a9e42315d35508b4b69c8cc1c5fb358c44564,Dex Trader,105264.0,972674.6920654912
2012,2024-06,0x177622e79acece98c39f6e12fa78ac7fc8a8bf62,Dex Trader,67119.0,1217951.3801369863
2013,2024-07,0x177622e79acece98c39f6e12fa78ac7fc8a8bf62,Dex Trader,1345287.0,1015531.5816910362
2014,2024-08,0x177622e79acece98c39f6e12fa78ac7fc8a8bf62,Dex Trader,122341.0,1154777.3007270324
2015,2024-09,0x177622e79acece98c39f6e12fa78ac7fc8a8bf62,Dex Trader,21656.0,1000618.3312616532
